gid,pid,off,def,type,dseq,len,qtr,min,sec,ptso,ptsd,timo,timd,dwn,ytg,yfog,zone,fd,sg,nh,pts,tck,sk,pen,ints,fum,saf,blk,olid
4282,701495,SEA,LA,RUSH,1,33,4,9,14,3,9,2,2,1,10,9,1,0,1,0,0,1,0,0,0,0,0,0,2054
4282,701496,SEA,LA,PASS,2,27,4,8,41,3,9,2,2,2,12,7,1,1,1,0,0,1,0,0,0,0,0,0,2054
4282,701497,SEA,LA,NOPL,2,28,4,8,14,3,9,2,2,1,10,23,2,0,0,0,0,0,0,1,0,0,0,0,2054
4282,701498,SEA,LA,PASS,3,22,4,7,46,3,9,2,2,1,20,13,1,0,1,0,0,1,0,0,0,0,0,0,2054
4282,701499,SEA,LA,PASS,4,26,4,7,24,3,9,2,2,2,7,26,2,1,1,0,0,1,0,0,0,0,0,0,2054
4282,701500,SEA,LA,PASS,5,7,4,6,58,3,9,2,2,1,10,39,2,0,1,0,0,0,0,0,0,0,0,0,2054
4282,701501,SEA,LA,PASS,6,4,4,6,51,3,9,2,2,2,10,39,2,0,1,0,0,0,0,0,0,0,0,0,2054
4282,701502,SEA,LA,PASS,7,6,4,6,47,3,9,2,2,3,10,39,2,0,1,0,0,0,0,0,0,0,0,0,2054
4282,701503,LA,SEA,PUNT,0,10,4,6,41,9,3,2,2,4,10,39,2,0,0,0,0,0,0,1,0,0,0,0,0
4282,701504,LA,SEA,RUSH,1,39,4,6,31,9,3,2,2,1,10,11,1,0,0,0,0,1,0,0,0,0,0,0,2073
4282,701505,LA,SEA,PASS,2,28,4,5,52,9,3,2,2,2,11,10,1,1,0,0,0,1,0,1,0,0,0,0,2073
4282,701506,LA,SEA,RUSH,3,40,4,5,24,9,3,2,2,1,10,28,2,0,0,0,0,1,0,0,0,0,0,0,2073
4282,701507,LA,SEA,RUSH,4,41,4,4,44,9,3,2,2,2,8,30,2,0,0,0,0,1,0,0,0,0,0,0,2073
4282,701508,LA,SEA,PASS,5,30,4,4,3,9,3,2,2,3,8,30,2,1,1,0,0,1,0,0,0,0,0,0,2073
4282,701509,LA,SEA,NOPL,5,20,4,4,3,9,3,2,2,1,10,41,3,0,0,0,0,0,0,1,0,0,0,0,2073
4282,701510,LA,SEA,RUSH,6,40,4,3,24,9,3,2,2,1,15,36,2,0,0,0,0,1,0,0,0,0,0,0,2073
4282,701511,LA,SEA,PASS,7,5,4,2,44,9,3,2,2,2,13,38,2,0,0,0,0,0,0,0,0,0,0,0,2073
4282,701512,LA,SEA,NOPL,7,6,4,2,39,9,3,2,2,3,13,38,2,1,0,0,0,0,0,1,0,0,0,0,2073
4282,701513,LA,SEA,RUSH,8,15,4,2,33,9,3,2,2,1,10,53,3,0,0,0,0,1,0,0,0,0,0,0,2073
4282,701514,LA,SEA,RUSH,9,7,4,2,18,9,3,2,1,2,6,57,3,0,0,0,0,1,0,1,0,0,0,0,2073
4282,701515,LA,SEA,PASS,10,11,4,2,11,9,3,2,1,3,10,53,3,0,1,0,0,1,0,0,0,0,0,0,2073
4282,701516,SEA,LA,PUNT,0,7,4,2,0,3,9,1,2,4,5,58,3,0,0,0,0,0,0,0,0,0,0,0,0
4282,701517,SEA,LA,PASS,1,20,4,1,53,3,9,1,2,1,10,12,1,1,1,0,0,1,0,0,0,0,0,0,2054
4282,701518,SEA,LA,PASS,2,6,4,1,33,3,9,1,1,1,10,65,4,0,1,0,0,0,0,0,0,0,0,0,2054
4282,701519,SEA,LA,NOPL,2,20,4,1,27,3,9,1,1,2,10,65,4,0,0,0,0,0,0,1,0,0,0,0,2054
4282,701520,SEA,LA,PASS,3,20,4,1,27,3,9,1,1,2,15,60,4,0,1,0,0,1,0,0,0,0,0,0,2054
4282,701521,SEA,LA,PASS,4,12,4,0,57,3,9,1,1,3,10,65,4,1,1,1,0,1,0,0,0,1,0,0,2054
4282,701522,LA,SEA,RUSH,1,5,4,0,45,9,3,1,1,1,10,29,2,1,0,0,0,0,0,1,0,0,0,0,2073
4282,701523,LA,SEA,RUSH,2,25,4,0,40,9,3,1,0,1,10,43,3,0,0,0,0,0,0,0,0,0,0,0,2073
4283,701524,ARI,TB,KOFF,0,6,1,15,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4283,701525,ARI,TB,PASS,1,30,1,15,0,0,0,3,3,1,10,25,2,0,0,0,0,1,0,0,0,0,0,0,2060
4283,701526,ARI,TB,PASS,2,28,1,14,34,0,0,3,3,2,6,29,2,1,1,1,0,1,0,0,0,0,0,0,2060
4283,701527,ARI,TB,RUSH,3,34,1,14,6,0,0,3,3,1,10,36,2,0,0,1,0,1,0,0,0,0,0,0,2060
4283,701528,ARI,TB,PASS,4,6,1,13,32,0,0,3,3,2,10,36,2,0,0,0,0,0,0,0,0,0,0,0,2060
4283,701529,ARI,TB,PASS,5,6,1,13,26,0,0,3,3,3,10,36,2,0,1,0,0,0,0,0,0,0,0,0,2060
4283,701530,TB,ARI,PUNT,0,10,1,13,20,0,0,3,3,4,10,36,2,0,0,0,0,0,0,0,0,0,0,0,0
4283,701531,TB,ARI,PASS,1,32,1,13,10,0,0,3,3,1,10,17,1,0,0,0,0,1,0,0,0,0,0,0,2053
4283,701532,TB,ARI,RUSH,2,27,1,12,38,0,0,3,3,2,2,25,2,1,0,0,0,1,0,0,0,0,0,0,2053
4283,701533,TB,ARI,RUSH,3,30,1,12,11,0,0,3,3,1,10,28,2,1,0,0,0,1,0,0,0,0,0,0,2053
4283,701534,TB,ARI,RUSH,4,27,1,11,41,0,0,3,3,1,10,40,2,0,0,1,0,1,0,0,0,0,0,0,2053
4283,701535,TB,ARI,PASS,5,30,1,11,14,0,0,3,3,2,6,44,3,1,0,0,0,1,0,0,0,0,0,0,2053
4283,701536,TB,ARI,PASS,6,16,1,10,44,0,0,3,3,1,10,51,3,0,0,0,0,0,0,0,1,0,0,0,2053
4283,701537,ARI,TB,PASS,1,8,1,10,28,0,0,3,3,1,10,25,2,0,0,0,0,0,0,0,0,0,0,0,2060
4283,701538,ARI,TB,RUSH,2,36,1,10,20,0,0,3,3,2,10,25,2,1,0,0,0,1,0,0,0,0,0,0,2060
4283,701539,ARI,TB,PASS,3,6,1,9,44,0,0,3,3,1,10,35,2,0,0,0,0,0,0,0,0,0,0,0,2060
4283,701540,ARI,TB,RUSH,4,34,1,9,38,0,0,3,3,2,10,35,2,0,0,0,0,1,0,0,0,0,0,0,2060
4283,701541,ARI,TB,PASS,5,6,1,9,4,0,0,3,3,3,2,43,3,0,1,0,0,0,0,0,0,0,0,0,2060
4283,701542,TB,ARI,PUNT,0,9,1,8,58,0,0,3,3,4,2,43,3,0,0,0,0,0,0,0,0,0,0,0,0
4283,701543,TB,ARI,RUSH,1,41,1,8,49,0,0,3,3,1,10,7,1,0,0,0,0,1,0,0,0,0,0,0,2053
4283,701544,TB,ARI,PASS,2,36,1,8,8,0,0,3,3,2,8,9,1,1,0,0,0,1,0,0,0,0,0,0,2053
4283,701545,TB,ARI,RUSH,3,38,1,7,32,0,0,3,3,1,10,20,1,0,0,0,0,1,0,0,0,0,0,0,2053
4283,701546,TB,ARI,PASS,4,5,1,6,54,0,0,3,3,2,7,23,2,0,0,0,0,0,0,0,0,0,0,0,2053
4283,701547,TB,ARI,PASS,5,39,1,6,49,0,0,3,3,3,7,23,2,1,1,0,0,1,0,0,0,0,0,0,2053
4283,701548,TB,ARI,RUSH,6,43,1,6,10,0,0,3,3,1,10,38,2,0,1,0,0,1,0,0,0,0,0,0,2053
4283,701549,TB,ARI,PASS,7,5,1,5,27,0,0,3,3,2,12,36,2,0,1,0,0,0,0,0,0,0,0,0,2053
4283,701550,TB,ARI,PASS,8,5,1,5,22,0,0,3,3,3,12,36,2,0,1,0,0,0,0,0,0,0,0,0,2053
4283,701551,ARI,TB,PUNT,0,11,1,5,17,0,0,3,3,4,12,36,2,0,0,0,0,0,0,0,0,0,0,0,0
4283,701552,ARI,TB,RUSH,1,40,1,5,6,0,0,3,3,1,10,33,2,0,0,0,0,1,0,0,0,0,0,0,2060
4283,701553,ARI,TB,RUSH,2,37,1,4,26,0,0,3,3,2,5,38,2,0,0,0,0,1,0,0,0,0,0,0,2060
4283,701554,ARI,TB,PASS,3,41,1,3,49,0,0,3,3,3,4,39,2,1,1,0,0,1,0,0,0,0,0,0,2060
4283,701555,ARI,TB,RUSH,4,36,1,3,8,0,0,3,3,1,10,48,3,0,0,0,0,1,0,0,0,0,0,0,2060
4283,701556,ARI,TB,PASS,5,27,1,2,32,0,0,3,3,2,10,48,3,1,0,0,0,1,0,0,0,0,0,0,2060
4283,701557,ARI,TB,RUSH,6,38,1,2,5,0,0,3,3,1,10,73,4,0,0,1,0,1,0,0,0,0,0,0,2060
4283,701558,ARI,TB,PASS,7,5,1,1,27,0,0,3,3,2,9,74,4,0,0,0,0,0,0,0,0,0,0,0,2060
4283,701559,ARI,TB,PASS,8,35,1,1,22,0,0,3,3,3,9,74,4,1,1,0,0,1,0,0,0,0,0,0,2060
4283,701560,ARI,TB,RUSH,9,39,1,0,47,0,0,3,3,1,10,85,5,0,0,0,0,1,0,0,0,0,0,0,2060
4283,701561,ARI,TB,PASS,10,30,1,0,8,0,0,3,3,2,10,85,5,0,0,0,0,1,0,0,0,0,0,0,2060
4283,701562,ARI,TB,NOPL,10,1,2,15,0,0,0,3,3,3,3,92,5,1,0,0,0,0,0,1,0,0,0,0,2060
4283,701563,ARI,TB,PASS,11,5,2,14,59,0,0,3,3,1,4,96,5,1,0,0,7,0,0,1,0,0,0,0,2060
4283,701564,ARI,TB,FGXP,11,3,2,14,54,7,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4283,701565,TB,ARI,KOFF,0,6,2,14,54,0,7,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4283,701566,TB,ARI,RUSH,1,35,2,14,54,0,7,3,3,1,10,25,2,0,0,0,0,1,0,0,0,0,0,0,2053
4283,701567,TB,ARI,PASS,2,12,2,14,17,0,7,3,3,2,9,26,2,0,1,0,0,0,0,0,1,0,0,0,2053
4283,701568,ARI,TB,RUSH,1,40,2,14,5,7,0,3,3,1,10,81,5,0,0,0,0,1,0,0,0,0,0,0,2060
4283,701569,ARI,TB,RUSH,2,40,2,13,25,7,0,3,3,2,1,90,5,1,0,0,0,1,0,0,0,0,0,0,2060
4283,701570,ARI,TB,PASS,3,5,2,12,45,7,0,3,3,1,9,91,5,0,1,0,0,0,0,0,0,0,0,0,2060
4283,701571,ARI,TB,RUSH,4,47,2,12,40,7,0,3,3,2,9,91,5,0,0,0,0,1,0,0,0,0,0,0,2060
4283,701572,ARI,TB,PASS,5,5,2,11,53,7,0,3,3,3,5,95,5,0,0,0,0,0,0,0,0,0,0,0,2060
4283,701573,ARI,TB,FGXP,6,4,2,11,48,7,0,3,3,4,5,95,5,0,0,0,3,0,0,0,0,0,0,0,0
4283,701574,TB,ARI,KOFF,0,6,2,11,44,0,10,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4283,701575,TB,ARI,PASS,1,30,2,11,44,0,10,3,3,1,10,25,2,0,1,0,0,1,0,0,0,0,0,0,2053
4283,701576,TB,ARI,PASS,2,38,2,11,7,0,10,3,3,2,8,27,2,1,1,0,0,1,0,0,0,0,0,0,2053
4283,701577,TB,ARI,PASS,3,39,2,10,29,0,10,3,3,1,10,38,2,0,1,0,0,1,0,0,0,0,0,0,2053
4283,701578,TB,ARI,RUSH,4,42,2,9,50,0,10,3,3,2,11,37,2,0,0,0,0,1,0,0,0,0,0,0,2053
4283,701579,TB,ARI,NOPL,4,6,2,9,8,0,10,3,3,3,10,38,2,1,0,0,0,0,0,1,0,0,0,0,2053
4283,701580,TB,ARI,RUSH,5,40,2,9,2,0,10,3,3,1,10,53,3,0,0,0,0,1,0,0,0,0,0,0,2053
4283,701581,TB,ARI,PASS,6,36,2,8,22,0,10,3,3,2,9,54,3,0,1,0,0,1,0,0,0,0,0,0,2053
4283,701582,TB,ARI,PASS,7,5,2,7,46,0,10,3,3,3,6,57,3,0,1,0,0,0,0,0,0,0,0,0,2053
4283,701583,ARI,TB,PUNT,0,10,2,7,41,10,0,3,3,4,6,57,3,0,0,0,0,0,0,0,0,0,0,0,0
4283,701584,ARI,TB,RUSH,1,36,2,7,31,10,0,3,3,1,10,9,1,0,0,0,0,1,0,0,0,0,0,0,2060
4283,701585,ARI,TB,RUSH,2,43,2,6,55,10,0,3,3,2,7,12,1,0,0,0,0,1,0,0,0,0,0,0,2060
4283,701586,ARI,TB,PASS,3,36,2,6,12,10,0,3,3,3,5,14,1,0,1,0,0,1,0,0,0,0,0,0,2060
4283,701587,TB,ARI,PUNT,0,13,2,5,36,0,10,3,3,4,1,18,1,0,0,0,0,0,0,0,0,0,0,0,0
4283,701588,TB,ARI,PASS,1,35,2,5,23,0,10,3,2,1,10,49,3,0,0,0,0,1,0,0,0,0,0,0,2053
4283,701589,TB,ARI,RUSH,2,36,2,4,48,0,10,3,2,2,5,54,3,0,0,0,0,1,0,0,0,0,0,0,2053
4283,701590,TB,ARI,PASS,3,21,2,4,12,0,10,3,2,3,4,55,3,1,1,0,0,1,0,0,0,0,0,0,2053
4283,701591,TB,ARI,PASS,4,39,2,3,51,0,10,3,2,1,10,70,4,0,1,0,0,1,0,0,0,0,0,0,2053
4283,701592,TB,ARI,PASS,5,6,2,3,12,0,10,3,2,2,9,71,4,1,0,0,0,0,0,0,0,1,0,0,2053
4283,701593,ARI,TB,PASS,1,6,2,3,6,10,0,2,3,1,10,32,2,0,0,0,0,0,0,0,0,0,0,0,2060
4283,701594,ARI,TB,PASS,2,6,2,3,0,10,0,2,3,2,10,32,2,0,0,0,0,0,0,0,0,0,0,0,2060
4283,701595,ARI,TB,PASS,3,28,2,2,54,10,0,2,3,3,10,32,2,1,1,0,0,1,0,0,0,0,0,0,2060
4283,701596,ARI,TB,PASS,4,26,2,2,26,10,0,2,3,1,10,59,3,1,0,0,0,1,0,0,0,0,0,0,2060
4283,701597,ARI,TB,PASS,5,16,2,2,0,10,0,2,3,1,10,75,4,1,0,0,0,1,0,0,0,0,0,0,2060
4283,701598,ARI,TB,PASS,6,4,2,1,44,10,0,2,3,1,1,99,5,0,1,0,0,0,0,0,0,0,0,0,2060
4283,701599,ARI,TB,PASS,7,5,2,1,40,10,0,2,3,2,1,99,5,0,0,0,0,0,0,0,0,0,0,0,2060
4283,701600,ARI,TB,PASS,8,5,2,1,35,10,0,2,3,3,1,99,5,1,1,0,7,0,0,0,0,0,0,0,2060
4283,701601,ARI,TB,FGXP,8,3,2,1,30,17,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4283,701602,TB,ARI,KOFF,0,6,2,1,30,0,17,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4283,701603,TB,ARI,PASS,1,10,2,1,30,0,17,3,2,1,10,25,2,0,1,0,0,0,0,0,0,0,0,0,2053
4283,701604,TB,ARI,PASS,2,4,2,1,24,0,17,3,2,2,10,25,2,0,1,0,0,0,0,0,0,0,0,0,2053
4283,701605,TB,ARI,PASS,3,7,2,1,20,0,17,3,2,3,10,25,2,0,1,0,0,0,0,0,0,0,0,0,2053
4283,701606,ARI,TB,PUNT,0,8,2,1,13,17,0,2,3,4,10,25,2,0,0,0,0,0,0,0,0,0,0,0,0
4283,701607,ARI,TB,NOPL,0,6,2,1,5,17,0,2,3,1,10,26,2,0,0,0,0,0,0,1,0,0,0,0,2060
4283,701608,ARI,TB,RUSH,1,19,2,0,59,17,0,2,3,1,20,16,1,0,1,0,0,1,0,0,0,0,0,0,2060
4283,701609,ARI,TB,PASS,2,5,2,0,40,17,0,2,3,2,10,26,2,1,1,1,0,0,0,0,0,0,0,0,2060
4283,701610,ARI,TB,PASS,3,9,2,0,35,17,0,2,3,1,10,40,2,0,1,0,0,1,0,0,0,0,0,0,2060
4283,701611,ARI,TB,PASS,4,6,2,0,26,17,0,1,3,2,1,49,3,1,1,0,7,0,0,0,0,0,0,0,2060
4283,701612,ARI,TB,FGXP,4,3,2,0,20,24,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4283,701613,TB,ARI,KOFF,0,6,2,0,20,0,24,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4283,701614,TB,ARI,RUSH,1,8,2,0,16,0,24,3,1,1,10,13,1,0,1,0,0,1,0,1,0,0,0,0,2053
4283,701615,TB,ARI,PASS,2,7,2,0,8,0,24,3,1,1,10,20,1,0,1,0,0,0,1,1,0,0,0,0,2053
4283,701616,TB,ARI,RUSH,3,25,2,0,1,0,24,3,1,2,19,11,1,0,0,0,0,0,0,0,0,0,0,0,2053
4283,701617,TB,ARI,KOFF,0,6,3,15,0,0,24,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4283,701618,TB,ARI,PASS,1,30,3,15,0,0,24,3,3,1,10,25,2,0,1,0,0,1,0,0,0,0,0,0,2053
4283,701619,TB,ARI,RUSH,2,28,3,14,35,0,24,3,3,2,1,34,2,1,0,1,0,1,0,0,0,0,0,0,2053
4283,701620,TB,ARI,PASS,3,30,3,14,7,0,24,3,3,1,10,38,2,0,1,1,0,1,0,0,0,0,0,0,2053
4283,701621,TB,ARI,PASS,4,4,3,13,37,0,24,3,3,2,5,43,3,0,1,1,0,0,0,0,0,0,0,0,2053
4283,701622,TB,ARI,PASS,5,41,3,13,33,0,24,3,3,3,5,43,3,1,1,0,0,1,0,0,0,0,0,0,2053
4283,701623,TB,ARI,NOPL,5,6,3,12,52,0,24,3,3,1,10,52,3,0,0,0,0,0,0,1,0,0,0,0,2053
4283,701624,TB,ARI,PASS,6,36,3,12,46,0,24,3,3,1,20,42,3,1,1,0,0,1,0,0,0,0,0,0,2053
4283,701625,TB,ARI,RUSH,7,39,3,12,10,0,24,3,3,1,10,66,4,0,0,1,0,1,0,0,0,0,0,0,2053
4283,701626,TB,ARI,PASS,8,41,3,11,31,0,24,3,3,2,2,74,4,1,1,0,0,1,0,0,0,0,0,0,2053
4283,701627,TB,ARI,PASS,9,6,3,10,50,0,24,3,3,1,10,84,5,0,0,0,0,0,0,0,0,0,0,0,2053
4283,701628,TB,ARI,RUSH,10,38,3,10,44,0,24,3,3,2,10,84,5,0,1,0,0,1,0,0,0,0,0,0,2053
4283,701629,TB,ARI,PASS,11,5,3,10,6,0,24,3,3,3,13,81,5,1,1,0,7,0,0,0,0,0,0,0,2053
4283,701630,TB,ARI,FGXP,11,3,3,10,1,7,24,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4283,701631,ARI,TB,KOFF,0,6,3,10,1,24,7,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4283,701632,ARI,TB,PASS,1,30,3,10,1,24,7,3,3,1,10,25,2,1,0,0,0,1,0,0,0,0,0,0,2060
4283,701633,ARI,TB,RUSH,2,41,3,9,27,24,7,3,3,1,10,83,5,0,0,0,0,1,0,0,0,0,0,0,2060
4283,701634,ARI,TB,PASS,3,6,3,8,46,24,7,3,3,2,11,82,5,0,0,0,0,0,0,0,0,0,0,0,2060
4283,701635,ARI,TB,PASS,4,40,3,8,40,24,7,3,3,3,11,82,5,0,1,0,0,0,1,0,0,0,0,0,2060
4283,701636,ARI,TB,FGXP,5,4,3,8,0,24,7,3,3,4,15,78,4,0,0,0,3,0,0,0,0,0,0,0,0
4283,701637,TB,ARI,KOFF,0,6,3,7,56,7,27,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4283,701638,TB,ARI,NOPL,0,20,3,7,56,7,27,3,3,1,10,25,2,0,0,0,0,0,0,1,0,0,0,0,2053
4283,701639,TB,ARI,PASS,1,38,3,7,35,7,27,3,3,1,20,15,1,0,1,0,0,1,0,0,0,0,0,0,2053
4283,701640,TB,ARI,PASS,2,5,3,6,57,7,27,3,3,2,5,30,2,0,1,1,0,0,0,0,0,0,0,0,2053
4283,701641,TB,ARI,PASS,3,24,3,6,52,7,27,3,3,3,5,30,2,1,1,0,0,1,0,0,0,0,0,0,2053
4283,701642,TB,ARI,RUSH,4,29,3,6,28,7,27,3,3,1,10,40,2,0,1,1,0,1,0,0,0,0,0,0,2053
4283,701643,TB,ARI,PASS,5,44,3,5,59,7,27,3,3,2,3,47,3,1,1,0,0,1,0,0,0,0,0,0,2053
4283,701644,TB,ARI,PASS,6,12,3,5,15,7,27,3,3,1,10,59,3,0,1,0,-6,0,0,0,1,0,0,0,2053
4283,701645,ARI,TB,FGXP,0,3,3,5,3,33,7,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4283,701646,TB,ARI,KOFF,0,6,3,5,3,7,33,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4283,701647,TB,ARI,RUSH,1,35,3,5,3,7,33,3,3,1,10,25,2,0,0,0,0,1,0,0,0,0,0,0,2053
4283,701648,TB,ARI,RUSH,2,33,3,4,27,7,33,3,3,2,1,34,2,1,0,0,0,1,0,0,0,0,0,0,2053
4283,701649,TB,ARI,PASS,3,30,3,3,54,7,33,3,3,1,10,39,2,0,1,0,0,1,0,0,0,0,0,0,2053
4283,701650,TB,ARI,RUSH,4,37,3,3,24,7,33,3,3,2,3,46,3,1,0,0,0,1,0,0,0,0,0,0,2053
4283,701651,TB,ARI,PASS,5,31,3,2,47,7,33,3,3,1,10,70,4,0,1,0,0,1,0,0,0,0,0,0,2053
4283,701652,TB,ARI,PASS,6,4,3,2,16,7,33,3,3,2,6,74,4,0,1,0,0,0,0,0,0,0,0,0,2053
4283,701653,TB,ARI,PASS,7,9,3,2,12,7,33,3,3,3,6,74,4,0,1,0,0,0,0,0,0,0,0,0,2053
4283,701654,TB,ARI,FGXP,8,5,3,2,3,7,33,3,3,4,6,74,4,0,0,0,0,0,0,0,0,0,0,0,0
4283,701655,ARI,TB,RUSH,1,38,3,1,58,33,7,3,3,1,10,35,2,0,0,0,0,1,0,0,0,0,0,0,2060
4283,701656,ARI,TB,RUSH,2,43,3,1,20,33,7,3,3,2,8,37,2,0,0,0,0,1,0,0,0,0,0,0,2060
4283,701657,ARI,TB,PASS,3,30,3,0,37,33,7,3,3,3,4,41,3,1,1,0,0,1,0,0,0,0,0,0,2060
4283,701658,ARI,TB,PASS,4,46,4,15,0,33,7,3,3,1,10,65,4,1,0,0,0,1,0,0,0,0,0,0,2060
4283,701659,ARI,TB,RUSH,5,40,4,14,14,33,7,3,3,1,10,78,4,0,0,0,0,1,0,0,0,0,0,0,2060
4283,701660,ARI,TB,RUSH,6,41,4,13,34,33,7,3,3,2,2,86,5,1,0,0,0,1,0,0,0,0,0,0,2060
4283,701661,ARI,TB,RUSH,7,38,4,12,53,33,7,3,3,1,5,95,5,0,0,0,0,1,0,0,0,0,0,0,2060
4283,701662,ARI,TB,RUSH,8,4,4,12,15,33,7,3,3,2,3,97,5,1,0,0,7,0,0,0,0,0,0,0,2060
4283,701663,ARI,TB,FGXP,8,3,4,12,11,40,7,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4283,701664,TB,ARI,KOFF,0,6,4,12,11,7,40,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4283,701665,TB,ARI,RUSH,1,35,4,12,11,7,40,3,3,1,10,25,2,0,1,0,0,1,0,0,0,0,0,0,2053
4283,701666,TB,ARI,PASS,2,35,4,11,24,7,40,3,3,2,11,24,2,1,0,0,0,1,0,0,0,0,0,0,2053
4283,701667,TB,ARI,PASS,3,7,4,10,49,7,40,3,3,1,10,36,2,0,0,0,0,0,0,0,0,0,0,0,2053
4283,701668,TB,ARI,RUSH,4,41,4,10,42,7,40,3,3,2,10,36,2,0,1,0,0,1,0,0,0,0,0,0,2053
4283,701669,TB,ARI,PASS,5,9,4,10,1,7,40,3,3,3,5,41,3,0,1,0,0,0,0,0,0,0,0,0,2053
4283,701670,ARI,TB,PUNT,0,10,4,9,52,40,7,3,3,4,5,41,3,0,0,0,0,0,0,0,0,0,0,0,0
4283,701671,ARI,TB,RUSH,1,38,4,9,42,40,7,3,3,1,10,20,1,0,0,0,0,1,0,0,0,0,0,0,2060
4283,701672,ARI,TB,PASS,2,5,4,9,4,40,7,3,3,2,7,23,2,0,0,0,0,0,0,0,0,0,0,0,2060
4283,701673,ARI,TB,PASS,3,6,4,8,59,40,7,3,3,3,7,23,2,0,0,0,0,0,0,0,0,0,0,0,2060
4283,701674,TB,ARI,PUNT,0,11,4,8,53,7,40,3,3,4,7,23,2,0,0,0,0,0,0,1,0,0,0,0,0
4283,701675,TB,ARI,PASS,1,7,4,8,42,7,40,3,3,1,10,21,2,0,0,0,0,0,0,0,0,0,0,0,2053
4283,701676,TB,ARI,PASS,2,33,4,8,35,7,40,3,3,2,10,21,2,1,1,0,0,1,0,0,0,0,0,0,2053
4283,701677,TB,ARI,PASS,3,7,4,8,2,7,40,3,3,1,10,32,2,0,1,1,0,0,0,0,0,0,0,0,2053
4283,701678,TB,ARI,PASS,4,6,4,7,55,7,40,3,3,2,10,32,2,0,1,0,0,0,0,0,0,0,0,0,2053
4283,701679,TB,ARI,PASS,5,5,4,7,49,7,40,3,3,3,10,32,2,0,1,0,0,0,0,0,0,0,0,0,2053
4283,701680,ARI,TB,PUNT,0,9,4,7,44,40,7,3,3,4,10,32,2,0,0,0,0,0,0,0,0,0,0,0,0
4283,701681,ARI,TB,RUSH,1,42,4,7,35,40,7,3,3,1,10,18,1,0,0,0,0,1,0,0,0,0,0,0,2060
4283,701682,ARI,TB,RUSH,2,40,4,6,53,40,7,3,3,2,5,23,2,0,0,0,0,1,0,0,0,0,0,0,2060
4283,701683,ARI,TB,PASS,3,46,4,6,13,40,7,3,3,3,3,25,2,1,1,0,0,1,0,0,0,0,0,0,2060
4283,701684,ARI,TB,RUSH,4,43,4,5,27,40,7,3,3,1,10,36,2,0,0,0,0,1,0,0,0,0,0,0,2060
4283,701685,ARI,TB,RUSH,5,42,4,4,44,40,7,3,3,2,11,35,2,0,0,0,0,1,0,0,0,0,0,0,2060
4283,701686,ARI,TB,PASS,6,6,4,4,2,40,7,3,3,3,6,40,2,0,1,0,0,0,0,0,0,0,0,0,2060
4283,701687,TB,ARI,PUNT,0,8,4,3,56,7,40,3,3,4,6,40,2,0,0,0,0,0,0,0,0,0,0,0,0
4283,701688,TB,ARI,PASS,1,5,4,3,48,7,40,3,3,1,10,19,1,1,1,0,0,1,0,1,0,0,0,0,2053
4283,701689,TB,ARI,PASS,2,26,4,3,43,7,40,3,3,1,10,32,2,0,1,1,0,1,0,0,0,0,0,0,2053
4283,701690,TB,ARI,PASS,3,5,4,3,17,7,40,3,3,2,10,32,2,0,1,1,0,0,0,0,0,0,0,0,2053
4283,701691,TB,ARI,PASS,4,7,4,3,12,7,40,3,3,3,10,32,2,0,1,0,0,0,0,0,0,0,0,0,2053
4283,701692,ARI,TB,PUNT,0,8,4,3,5,40,7,3,3,4,10,32,2,0,0,0,0,0,0,0,0,0,0,0,0
4283,701693,ARI,TB,RUSH,1,41,4,2,57,40,7,3,3,1,10,16,1,0,0,0,0,1,0,0,0,0,0,0,2060
4283,701694,ARI,TB,RUSH,2,16,4,2,16,40,7,3,3,2,9,17,1,0,0,0,0,1,0,0,0,0,0,0,2060
4283,701695,ARI,TB,RUSH,3,42,4,2,0,40,7,3,3,3,6,20,1,0,0,0,0,1,0,0,0,0,0,0,2060
4283,701696,TB,ARI,PUNT,0,14,4,1,18,7,40,3,3,4,4,22,2,0,0,0,0,0,0,0,0,0,0,0,0
4283,701697,TB,ARI,PASS,1,7,4,1,4,7,40,3,3,1,10,59,3,0,1,0,0,1,0,0,0,0,0,0,2053
