gid,pid,detail,off,def,type,dseq,len,qtr,min,sec,ptso,ptsd,timo,timd,dwn,ytg,yfog,zone,yds,succ,fd,sg,nh,pts,bc,kne,dir,rtck1,rtck2,psr,comp,spk,loc,trg,dfb,ptck1,ptck2,sk1,sk2,ptm1,pen1,desc1,cat1,pey1,pdo1,ptm2,pen2,desc2,cat2,pey2,pdo2,ptm3,pen3,desc3,cat3,pey3,pdo3,ints,iry,fum,frcv,fry,forc,saf,blk,brcv,fgxp,fkicker,dist,good,punter,pgro,pnet,ptb,pr,pry,pfc,kicker,kgro,knet,ktb,kr,kry,lt,lg,c,rg,rt
4288,702417,(12:52) J.Cutler pass deep right to A.Jeffery to PHI 5 for 49 yards (J.Mills).,CHI,PHI,PASS,4,50,2,12,52,0,3,3,3,1,10,46,3,49,Y,Y,,,,,,,,,JC-6200,Y,,DR,AJ-0430,,JM-4850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CL-0862,MA-0250,JS-3500,TL-0400,CW-1875
4288,702418,(12:02) J.Langford left tackle to PHI 5 for no gain (M.Kendricks).,CHI,PHI,RUSH,5,37,2,12,2,0,3,3,3,1,5,95,5,0,,,,,,JL-0280,,LT,MK-0730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CL-0862,MA-0250,JS-3500,TL-0400,CW-1875
4288,702419,"(11:25) J.Cutler pass incomplete short left to A.Jeffery. PENALTY on PHI-N.Carroll, Defensive Pass Interference, 4 yards, enforced at PHI 5 - No Play.",CHI,PHI,NOPL,5,6,2,11,25,0,3,3,3,2,5,95,5,,,,,,,,,,,,,,,,,,,,,,PHI,NC-0100,Defensive Pass Interference,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CL-0862,MA-0250,JS-3500,TL-0400,CW-1875
4288,702420,"(11:19) J.Langford left tackle for 1 yard, TOUCHDOWN.",CHI,PHI,RUSH,6,3,2,11,19,0,3,3,3,1,1,99,5,1,Y,Y,,,7,JL-0280,,LT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CL-0862,MA-0250,JS-3500,TL-0400,CW-1875
4288,702421,"C.Barth extra point is GOOD, Center-P.Scales, Holder-P.O'Donnell.",CHI,PHI,FGXP,6,3,2,11,16,7,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XP,CB-0700,33,Y,,,,,,,,,,,,,,,,,,
4288,702422,C.Barth kicks 69 yards from CHI 35 to PHI -4. W.Smallwood pushed ob at PHI 26 for 30 yards (D.Hall).,PHI,CHI,KOFF,0,6,2,11,16,3,7,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CB-0700,69,39,,WS-0650,30,,,,,
4288,702423,(11:11) R.Mathews left end to PHI 26 for no gain (W.Young).,PHI,CHI,RUSH,1,36,2,11,11,3,7,3,3,1,10,26,2,0,,,,,,RM-1200,,LE,WY-0300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JP-2400,MT-1100,DG-1850,AB-0500,IS-0125
4288,702424,"(10:35) C.Wentz pass deep left to B.Celek to PHI 45 for 19 yards (A.Amos) [J.Freeman]. PENALTY on PHI-J.Kelce, Offensive Holding, 10 yards, enforced at PHI 26 - No Play.",PHI,CHI,NOPL,1,26,2,10,35,3,7,3,3,2,10,26,2,,,,,,,,,,,,,,,,,,,,,,PHI,JK-0500,Offensive Holding,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JP-2400,MT-1100,DG-1850,AB-0500,IS-0125
4288,702425,"(10:09) (Shotgun) C.Wentz pass incomplete short left to W.Smallwood (J.Freeman). Penalty on PHI-J.Kelce, Face Mask (15 Yards), declined.",PHI,CHI,PASS,2,6,2,10,9,3,7,3,3,2,20,16,1,,,,Y,,,,,,,,CW-1425,,,SL,WS-0650,JF-3060,,,,,PHI,JK-0500,Face Mask,6,,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JP-2400,MT-1100,DG-1850,AB-0500,IS-0125
4288,702426,(10:03) (Shotgun) D.Sproles left guard to PHI 16 for no gain (S.Acho; W.Young).,PHI,CHI,RUSH,3,34,2,10,3,3,7,3,3,3,20,16,1,0,,,Y,,,DS-3300,,LG,WY-0300,SA-0100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JP-2400,MT-1100,DG-1850,AB-0500,IS-0125
4288,702427,"(9:29) (Punt formation) D.Jones punts 32 yards to PHI 48, Center-J.Dorenbos, downed by PHI-J.Dorenbos.",CHI,PHI,PUNT,0,12,2,9,29,7,3,3,3,4,20,16,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DJ-2800,32,32,,,,,,,,,,,,,,,
4288,702428,(9:17) J.Cutler sacked at PHI 49 for -1 yards (B.Graham).,CHI,PHI,PASS,1,46,2,9,17,7,3,3,3,1,10,52,3,-1,,,,,,,,,,,JC-6200,,,,,,,,BG-1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CL-0862,MA-0250,JS-3500,TL-0400,CW-1875
4288,702429,(8:31) (Shotgun) J.Cutler pass short right to K.White to PHI 40 for 9 yards (J.Mills).,CHI,PHI,PASS,2,42,2,8,31,7,3,3,3,2,11,51,3,9,Y,,Y,,,,,,,,JC-6200,Y,,SR,KW-0887,,JM-4850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CL-0862,MA-0250,JS-3500,TL-0400,CW-1875
4288,702430,(7:49) (Shotgun) J.Cutler pass incomplete short right to E.Royal.,CHI,PHI,PASS,3,4,2,7,49,7,3,3,3,3,2,60,4,,,,Y,,,,,,,,JC-6200,,,SR,ER-0500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CL-0862,MA-0250,JS-3500,TL-0400,CW-1875
4288,702431,"(7:45) (Punt formation) P.O'Donnell punts 28 yards to PHI 12, Center-P.Scales, fair catch by D.Sproles.",PHI,CHI,PUNT,0,7,2,7,45,3,7,3,3,4,2,60,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PO-0050,28,28,,DS-3300,,Y,,,,,,,,,,,
4288,702432,(7:38) J.Huff left end to PHI 12 for no gain (J.Glenn).,PHI,CHI,RUSH,1,36,2,7,38,3,7,3,3,1,10,12,1,0,,,,,,JH-5750,,LE,JG-1550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JP-2400,MT-1100,DG-1850,AB-0500,IS-0125
4288,702433,(7:02) (Shotgun) R.Mathews left tackle to PHI 17 for 5 yards (J.Glenn).,PHI,CHI,RUSH,2,41,2,7,2,3,7,3,3,2,10,12,1,5,,,Y,,,RM-1200,,LT,JG-1550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JP-2400,MT-1100,DG-1850,AB-0500,IS-0125
4288,702434,(6:21) (Shotgun) C.Wentz pass short left to T.Burton to PHI 25 for 8 yards (J.Glenn).,PHI,CHI,PASS,3,37,2,6,21,3,7,3,3,3,5,17,1,8,Y,Y,Y,,,,,,,,CW-1425,Y,,SL,TB-3950,,JG-1550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JP-2400,MT-1100,DG-1850,AB-0500,IS-0125
4288,702435,(5:44) (Shotgun) C.Wentz pass deep right to J.Matthews pushed ob at CHI 43 for 32 yards (T.Porter).,PHI,CHI,PASS,4,30,2,5,44,3,7,3,3,1,10,25,2,32,Y,Y,Y,,,,,,,,CW-1425,Y,,DR,JM-1550,,TP-2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JP-2400,MT-1100,DG-1850,AB-0500,IS-0125
4288,702436,"(5:14) (No Huddle, Shotgun) C.Wentz pass incomplete short right to D.Green-Beckham [A.Hicks].",PHI,CHI,PASS,5,5,2,5,14,3,7,3,3,1,10,57,3,,,,Y,Y,,,,,,,CW-1425,,,SR,DG-2650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JP-2400,MT-1100,DG-1850,AB-0500,IS-0125
4288,702437,(5:09) (Shotgun) D.Sproles left guard to CHI 42 for 1 yard (A.Hicks).,PHI,CHI,RUSH,6,45,2,5,9,3,7,3,3,2,10,57,3,1,,,Y,,,DS-3300,,LG,AH-3050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JP-2400,MT-1100,DG-1850,AB-0500,IS-0125
4288,702438,"(4:24) (Shotgun) C.Wentz pass short left to T.Burton pushed ob at CHI 28 for 14 yards (D.Trevathan) [A.Hicks]. PENALTY on CHI-A.Hicks, Roughing the Passer, 14 yards, enforced at CHI 28.",PHI,CHI,PASS,7,30,2,4,24,3,7,3,3,3,9,58,3,14,Y,Y,Y,,,,,,,,CW-1425,Y,,SL,TB-3950,,DT-1950,,,,CHI,AH-3050,Roughing the Passer,6,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JP-2400,MT-1100,DG-1850,AB-0500,IS-0125
4288,702439,(3:54) (Shotgun) C.Wentz scrambles left end pushed ob at CHI 10 for 4 yards (D.Trevathan).,PHI,CHI,RUSH,8,36,2,3,54,3,7,3,3,1,10,86,5,4,Y,,Y,,,CW-1425,,LE,DT-1950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JP-2400,MT-1100,DG-1850,AB-0500,IS-0125
4288,702440,(3:18) K.Barner left guard to CHI 11 for -1 yards (W.Young).,PHI,CHI,RUSH,9,44,2,3,18,3,7,3,3,2,6,90,5,-1,,,,,,KB-0350,,LG,WY-0300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JP-2400,MT-1100,DG-1850,AB-0500,IS-0125
4288,702441,(2:34) (Shotgun) C.Wentz pass incomplete short middle to T.Burton (D.Hall).,PHI,CHI,PASS,10,3,2,2,34,3,7,3,3,3,7,89,5,,,,Y,,,,,,,,CW-1425,,,SM,TB-3950,DH-0850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JP-2400,MT-1100,DG-1850,AB-0500,IS-0125
4288,702442,"(2:31) (Field Goal formation) C.Sturgis 29 yard field goal is GOOD, Center-J.Dorenbos, Holder-D.Jones.",PHI,CHI,FGXP,11,4,2,2,31,3,7,3,3,4,7,89,5,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FG,CS-4250,29,Y,,,,,,,,,,,,,,,,,,
4288,702443,C.Sturgis kicks 70 yards from PHI 35 to CHI -5. D.Thompson to CHI 14 for 19 yards (M.Kendricks).,CHI,PHI,KOFF,0,5,2,2,27,7,6,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CS-4250,70,51,,DT-1250,19,,,,,
4288,702444,(2:22) (Shotgun) J.Langford right guard to CHI 18 for 4 yards (B.Allen).,CHI,PHI,RUSH,1,22,2,2,22,7,6,3,3,1,10,14,1,4,Y,,Y,,,JL-0280,,RG,BA-0350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CL-0862,MA-0250,JS-3500,TL-0400,CW-1875
4288,702445,"(2:00) (Shotgun) PENALTY on CHI-C.Whitehair, False Start, 5 yards, enforced at CHI 18 - No Play.",CHI,PHI,NOPL,1,20,2,2,0,7,6,3,3,2,6,18,1,,,,,,,,,,,,,,,,,,,,,,CHI,CW-1875,False Start,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CL-0862,MA-0250,JS-3500,TL-0400,CW-1875
4288,702446,(2:00) (Shotgun) J.Cutler pass short right to K.White to CHI 16 for 3 yards (R.Brooks).,CHI,PHI,PASS,2,20,2,2,0,7,6,3,3,2,11,13,1,3,,,Y,,,,,,,,JC-6200,Y,,SR,KW-0887,,RB-3350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CL-0862,MA-0250,JS-3500,TL-0400,CW-1875
4288,702447,(1:52) (Shotgun) J.Cutler pass short right to J.Langford to CHI 22 for 6 yards (J.Mills).,CHI,PHI,PASS,3,6,2,1,52,7,6,3,2,3,8,16,1,6,,,Y,,,,,,,,JC-6200,Y,,SR,JL-0280,,JM-4850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CL-0862,MA-0250,JS-3500,TL-0400,CW-1875
4288,702448,"(1:46) (Punt formation) P.O'Donnell punts 51 yards to PHI 27, Center-P.Scales, fair catch by D.Sproles.",PHI,CHI,PUNT,0,8,2,1,46,6,7,1,3,4,2,22,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PO-0050,51,51,,DS-3300,,Y,,,,,,,,,,,
4288,702449,(1:38) (Shotgun) C.Wentz pass short right to D.Sproles to PHI 33 for 6 yards (J.Glenn).,PHI,CHI,PASS,1,30,2,1,38,6,7,1,3,1,10,27,2,6,Y,,Y,,,,,,,,CW-1425,Y,,SR,DS-3300,,JG-1550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JP-2400,MT-1100,DG-1850,AB-0500,IS-0125
4288,702450,"(1:08) (No Huddle, Shotgun) C.Wentz pass deep middle to N.Agholor to CHI 49 for 18 yards (A.Amos).",PHI,CHI,PASS,2,29,2,1,8,6,7,1,3,2,4,33,2,18,Y,Y,Y,Y,,,,,,,CW-1425,Y,,DM,NA-0050,,AA-0543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JP-2400,MT-1100,DG-1850,AB-0500,IS-0125
